Genome	10p_S10_1.fastq Relative Abundance (%)	10p_S10_1.fastq Variance	10p_S10_1.fastq RPKM	10p_S10_1.fastq TPM	10_S36_1.fastq Relative Abundance (%)	10_S36_1.fastq Variance	10_S36_1.fastq RPKM	10_S36_1.fastq TPM	11p_S11_1.fastq Relative Abundance (%)	11p_S11_1.fastq Variance	11p_S11_1.fastq RPKM	11p_S11_1.fastq TPM	11_S37_1.fastq Relative Abundance (%)	11_S37_1.fastq Variance	11_S37_1.fastq RPKM	11_S37_1.fastq TPM	12p_S12_1.fastq Relative Abundance (%)	12p_S12_1.fastq Variance	12p_S12_1.fastq RPKM	12p_S12_1.fastq TPM	12_S38_1.fastq Relative Abundance (%)	12_S38_1.fastq Variance	12_S38_1.fastq RPKM	12_S38_1.fastq TPM	13p_S13_1.fastq Relative Abundance (%)	13p_S13_1.fastq Variance	13p_S13_1.fastq RPKM	13p_S13_1.fastq TPM	13_S39_1.fastq Relative Abundance (%)	13_S39_1.fastq Variance	13_S39_1.fastq RPKM	13_S39_1.fastq TPM	14p_S14_1.fastq Relative Abundance (%)	14p_S14_1.fastq Variance	14p_S14_1.fastq RPKM	14p_S14_1.fastq TPM	14_S40_1.fastq Relative Abundance (%)	14_S40_1.fastq Variance	14_S40_1.fastq RPKM	14_S40_1.fastq TPM	15p_S15_1.fastq Relative Abundance (%)	15p_S15_1.fastq Variance	15p_S15_1.fastq RPKM	15p_S15_1.fastq TPM	15_S41_1.fastq Relative Abundance (%)	15_S41_1.fastq Variance	15_S41_1.fastq RPKM	15_S41_1.fastq TPM	16p_S16_1.fastq Relative Abundance (%)	16p_S16_1.fastq Variance	16p_S16_1.fastq RPKM	16p_S16_1.fastq TPM	16_S42_1.fastq Relative Abundance (%)	16_S42_1.fastq Variance	16_S42_1.fastq RPKM	16_S42_1.fastq TPM	17p_S17_1.fastq Relative Abundance (%)	17p_S17_1.fastq Variance	17p_S17_1.fastq RPKM	17p_S17_1.fastq TPM	17_S43_1.fastq Relative Abundance (%)	17_S43_1.fastq Variance	17_S43_1.fastq RPKM	17_S43_1.fastq TPM	18p_S18_1.fastq Relative Abundance (%)	18p_S18_1.fastq Variance	18p_S18_1.fastq RPKM	18p_S18_1.fastq TPM	18_S44_1.fastq Relative Abundance (%)	18_S44_1.fastq Variance	18_S44_1.fastq RPKM	18_S44_1.fastq TPM	19p_S19_1.fastq Relative Abundance (%)	19p_S19_1.fastq Variance	19p_S19_1.fastq RPKM	19p_S19_1.fastq TPM	19_S45_1.fastq Relative Abundance (%)	19_S45_1.fastq Variance	19_S45_1.fastq RPKM	19_S45_1.fastq TPM	1p_S1_1.fastq Relative Abundance (%)	1p_S1_1.fastq Variance	1p_S1_1.fastq RPKM	1p_S1_1.fastq TPM	20_S46_1.fastq Relative Abundance (%)	20_S46_1.fastq Variance	20_S46_1.fastq RPKM	20_S46_1.fastq TPM	21p_S21_1.fastq Relative Abundance (%)	21p_S21_1.fastq Variance	21p_S21_1.fastq RPKM	21p_S21_1.fastq TPM	21_S47_1.fastq Relative Abundance (%)	21_S47_1.fastq Variance	21_S47_1.fastq RPKM	21_S47_1.fastq TPM	22p_S22_1.fastq Relative Abundance (%)	22p_S22_1.fastq Variance	22p_S22_1.fastq RPKM	22p_S22_1.fastq TPM	22_S48_1.fastq Relative Abundance (%)	22_S48_1.fastq Variance	22_S48_1.fastq RPKM	22_S48_1.fastq TPM	23p_S23_1.fastq Relative Abundance (%)	23p_S23_1.fastq Variance	23p_S23_1.fastq RPKM	23p_S23_1.fastq TPM	23_S49_1.fastq Relative Abundance (%)	23_S49_1.fastq Variance	23_S49_1.fastq RPKM	23_S49_1.fastq TPM	24p_S24_1.fastq Relative Abundance (%)	24p_S24_1.fastq Variance	24p_S24_1.fastq RPKM	24p_S24_1.fastq TPM	24_S50_1.fastq Relative Abundance (%)	24_S50_1.fastq Variance	24_S50_1.fastq RPKM	24_S50_1.fastq TPM	2p_S2_1.fastq Relative Abundance (%)	2p_S2_1.fastq Variance	2p_S2_1.fastq RPKM	2p_S2_1.fastq TPM	2_S28_1.fastq Relative Abundance (%)	2_S28_1.fastq Variance	2_S28_1.fastq RPKM	2_S28_1.fastq TPM	3p_S3_1.fastq Relative Abundance (%)	3p_S3_1.fastq Variance	3p_S3_1.fastq RPKM	3p_S3_1.fastq TPM	3_S29_1.fastq Relative Abundance (%)	3_S29_1.fastq Variance	3_S29_1.fastq RPKM	3_S29_1.fastq TPM	4p_S4_1.fastq Relative Abundance (%)	4p_S4_1.fastq Variance	4p_S4_1.fastq RPKM	4p_S4_1.fastq TPM	4_S30_1.fastq Relative Abundance (%)	4_S30_1.fastq Variance	4_S30_1.fastq RPKM	4_S30_1.fastq TPM	5p_S5_1.fastq Relative Abundance (%)	5p_S5_1.fastq Variance	5p_S5_1.fastq RPKM	5p_S5_1.fastq TPM	5_S31_1.fastq Relative Abundance (%)	5_S31_1.fastq Variance	5_S31_1.fastq RPKM	5_S31_1.fastq TPM	6p_S6_1.fastq Relative Abundance (%)	6p_S6_1.fastq Variance	6p_S6_1.fastq RPKM	6p_S6_1.fastq TPM	6_S32_1.fastq Relative Abundance (%)	6_S32_1.fastq Variance	6_S32_1.fastq RPKM	6_S32_1.fastq TPM	7p_S7_1.fastq Relative Abundance (%)	7p_S7_1.fastq Variance	7p_S7_1.fastq RPKM	7p_S7_1.fastq TPM	7_S33_1.fastq Relative Abundance (%)	7_S33_1.fastq Variance	7_S33_1.fastq RPKM	7_S33_1.fastq TPM	8p_S8_1.fastq Relative Abundance (%)	8p_S8_1.fastq Variance	8p_S8_1.fastq RPKM	8p_S8_1.fastq TPM	8_S34_1.fastq Relative Abundance (%)	8_S34_1.fastq Variance	8_S34_1.fastq RPKM	8_S34_1.fastq TPM	9p_S9_1.fastq Relative Abundance (%)	9p_S9_1.fastq Variance	9p_S9_1.fastq RPKM	9p_S9_1.fastq TPM	9_S35_1.fastq Relative Abundance (%)	9_S35_1.fastq Variance	9_S35_1.fastq RPKM	9_S35_1.fastq TPM
SRR11833507bin.12	0	0	0	0	0	0	0	0	0.00941179	13.660296	0.123649	276.37384	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10489815bin.16	0	0	0	0	0	0	0	0	0.030321289	63.917957	0.30620697	684.41815	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02224803	28.37087	0.21356831	505.92102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018854525	26.219372	0.19223276	427.90802	0	0	0	0
SRR6185512rbin.17	0	0	0	0	0	0	0	0	0.08273517	1212.2412	0.88813233	1985.1075	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1276027	235.63963	1.2777894	3050.1445	0	0	0	0	0.14265569	3086.8635	1.3158115	3126.234	0.08085014	2.7904463	0.6468453	1884.928	0.12768693	1184.9866	1.225962	2904.1758	0.07514161	3.360685	0.56766653	1633.8397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044281255	1.2940062	0.45565972	1064.099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03784316	25.286028	0.74743545	1647.3114	0.056191377	76.37037	1.1238834	2478.8208	0	0	0	0	0.06231269	109.44529	0.96613973	2281.1501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03259075	0.9589441	0.7068202	1530.1274	0.052339394	64.310776	0.7854879	1682.4637	0.099381104	874.80475	1.0663695	2373.7258	0.10803711	1.7855448	1.1776414	2795.6992
SRR3985395rbin.2	0	0	0	0	0	0	0	0	0.02966852	126.81356	0.3046851	681.0162	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055848096	149.25671	1.3873928	2822.9907	0	0	0	0	0.07058789	28.837456	1.2848625	2831.7744	0.0476807	52.38654	0.89164	1966.5886	0	0	0	0	0.026739186	23.161112	0.38655114	912.6846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029351845	0.5634538	0.6032273	1305.8688	0.023494562	20.620644	0.33359185	714.53174	0.028897973	75.31047	0.294128	654.72516	0	0	0	0
132_merged	0	0	0	0	0	0	0	0	1.1254823	8044.766	10.887113	24334.31	0.7781863	512.81934	10.943404	24415.158	NaN	0	0	0	0.75095546	3001.778	30.268784	60718.723	0.86912364	464.41016	12.8741455	29693.84	0	0	0	0	0.9862482	595.56647	8.972566	21417.951	0.52299494	592.89417	4.665744	13350.955	1.3195761	29491.016	11.211547	26637.498	0.7784867	9.726005	5.5801497	16260.729	0.8395636	2446.818	7.3899527	17506.03	0.8531264	16.565914	5.760995	16581.111	0.28299093	322.22833	3.7014267	5982.036	0.023145068	10.59974	0.25185397	512.0123	0	0	0	0	0.016445145	21.176071	0.1428878	290.4602	0	0	0	0	0.11192297	26.242586	1.9391357	4071.4639	0	0	0	0	0.09160085	3.8561704	0.81560546	1643.7874	1.5582519	3430.6074	20.943878	39335.613	1.1712509	5.990332	11.501609	25730.787	1.5894128	5943.6226	31.377857	53572.28	1.2457218	0.41948637	22.386652	60881.758	1.2157853	1.1028541	31.681349	50133.797	0.8756674	18.54079	7.9576254	18583.393	1.2411658	1828.6406	16.615044	30464.201	0.9230132	559.3113	8.28568	21065.615	0.08897929	0.3871077	3.5687757	6669.658	0	0	0	0	0.10192914	253.97766	2.590048	5270.087	0.104619	0.8524746	3.295859	7207.938	0.12608258	126.682205	2.3548982	5190.079	0.3081603	324.77014	5.600177	12351.667	0	0	0	0	0.028208762	119.06548	0.49781847	1175.398	0.27015698	1322.1389	10.363434	18346.875	0.058023497	0.44125652	1.2722707	2608.8735	0.07907459	1240.2003	2.1563234	4148.4653	0	0	0	0	0.051606335	3.6879845	1.1306725	2447.6846	0.19386451	173.939	2.6657956	5709.9585	1.3052591	5333.774	12.591163	28027.783	1.1106673	14.056615	11.112124	26379.973
SRR10489831bin.5	0	0	0	0	0	0	0	0	0.20545095	2347.5667	2.0948348	4682.2656	0.23039396	259.35925	3.3362527	7443.309	NaN	0	0	0	0	0	0	0	0.40446308	311.11697	6.1106744	14094.092	0	0	0	0	0.20339645	209.42923	1.8991929	4533.4644	0.4650456	781.6237	4.290835	12278.158	0.26876777	2702.394	2.2616098	5373.3535	0.77703184	35.73497	5.852496	17054.357	0.28237554	1656.2098	2.562205	6069.594	0.6087735	34.213165	4.278479	12314.183	0.04208782	41.344383	0.5894549	952.64355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058442857	0.72275877	0.57446486	1341.5433	0	0	0	0	0.12104205	77.169395	1.1451163	2911.358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020292226	21.48311	0.4132141	910.7035	0.096777655	163.2365	1.847975	4075.8672	0	0	0	0	0.037798643	68.93244	0.5903297	1393.8256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07464802	144.98921	1.073524	2299.4185	0.15478559	866.0571	1.5764958	3509.2622	0.46347037	15.305317	4.8864713	11600.39
SRR10489828bin.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06108258	174.61005	1.5559136	3165.8887	0	0	0	0	0.08864607	44.50912	1.6449853	3625.4678	0.052518215	63.55904	0.9963817	2197.605	0	0	0	0	0.043543324	42.898052	0.63529426	1499.9913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051267434	1.0050294	1.0648702	2305.2349	0.03164609	22.78017	0.45388588	972.19366	0	0	0	0	0	0	0	0
4p_S4_bin.5	0	0	0	0	0	0	0	0	0.006310339	30.21675	0.09581491	214.16049	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5423383	2.4076493	20.887304	39036.137	0	0	0	0	0.63449323	1862.9668	15.458467	31454.033	0.43994373	2.1964452	13.131059	28717.205	0.8668862	343.3714	15.670399	34536.8	0.36828542	424.6793	6.6445465	14655.117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR5133179rbin.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033422176	0.56140625	0.39134958	913.9157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR5450757rbin.16	0	0	0	0	0	0	0	0	0.15435483	1008.03906	1.5014877	3356.047	0.082531005	48.126507	1.1773857	2626.7937	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.197381	159.19849	1.7805792	4250.328	0	0	0	0	0.24464582	2635.0317	2.030768	4824.898	0.11734825	2.107278	0.83349025	2428.8171	0.19172914	629.517	1.6586069	3929.0664	0.12641034	2.8816	0.84136087	2421.578	0.47358888	1170.6658	5.9638042	9638.362	0.0946931	100.02785	0.7939886	1614.1582	0.59475267	4967.8857	0	0	0.03802802	33.74059	0.2702317	549.3227	0.5930917	1650.2317	11.886016	20693.816	0.46940774	596.9032	7.4345007	15609.689	0	0	0	0	0.18238217	7.68061	1.5275474	3078.6497	0.32322752	846.17004	4.2868214	8051.264	0.39258838	2.9570878	3.7901418	8479.103	0	0	0	0	0	0	0	0	0	0	0	0	0.17705403	3.750303	1.5989641	3734.0496	0.46272746	1022.56335	6.167354	11308.037	0.24009573	184.65468	2.1232862	5398.2695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032690044	20.789682	0.6238847	1375.0117	0.056890313	77.0097	1.0443445	2303.391	0	0	0	0	0.027930494	42.13383	0.42437017	1001.9789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030301575	1.0684485	0.66315866	1435.6086	0.04685203	47.539455	0.67174643	1438.8364	0.20923369	874.78326	2.0138938	4482.905	0.16815938	1.703248	1.6676154	3958.888
GCA_003136415.1_20111000_P1D_genomic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12756228bin.1	0	0	0	0	0	0	0	0	0.02661797	154.45119	0.27048585	604.57605	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017513366	87.703	0.17087036	405.97058	0	0	0	0	0.04495094	178.89928	0.44868284	1062.8829	0	0	0	0	0.47048205	781.43097	6.3664837	10289.149	0.024770247	8.698032	0.23745191	482.73367	0	0	0	0	0	0	0	0	0	0	0	0	0.06436196	33.935585	1.1710602	2458.7905	0	0	0	0	0.058612563	2.4238355	0.55132973	1111.1609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023877105	84.277954	0.24480528	544.9335	0	0	0	0
SRR10489823bin.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10489818bin.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029924013	12.070768	0.56000227	1234.2175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR3985383rbin.3	0	0	0	0	0	0	0	0	0.016210755	10.743401	0.16054091	358.83267	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03937586	8.345642	0.40867758	975.53296	0	0	0	0	0.027909545	25.06129	0.2739164	650.79767	0	0	0	0	0.032106906	10.029591	0.33552262	794.8177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10349969	0.39323297	3.9588323	7398.631	0	0	0	0	0.12777574	299.535	3.0839617	6275.075	0.09864436	0.42798653	2.9214134	6389.0347	0.14936797	54.70272	2.6396842	5817.737	0.101980075	95.83187	1.8353345	4047.986	0	0	0	0	0.117211714	92.80346	1.6234336	3833.0845	0	0	0	0	0.09198309	0.5727162	1.8705475	3835.6787	0.07174844	939.0501	1.8500636	3559.2666	0	0	0	0	0.116276294	2.0550368	2.256427	4884.722	0.07478933	39.35372	1.0199748	2184.7192	0.0139414575	12.924531	0.13951175	310.55148	0	0	0	0
5_S31_bin.14	0	0	0	0	0	0	0	0	0.0045932815	11.932941	0.058587108	130.9509	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011918608	52.296814	0.13071454	310.56454	0	0	0	0	0.008147589	12.831529	0.091466665	216.67484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80266315	737.6912	10.596304	25018.9	0	0	0	0	0.2535825	1.7024195	5.0330806	10320.656	0	0	0	0	0	0	0	0	0	0	0	0	0.08193048	53.157276	1.0937734	2342.79	0	0	0	0	0	0	0	0
GCA_003162595.1_20100900_E3D_genomic	0	0	0	0	0	0	0	0	0.011962609	30.08876	0.14008029	313.1003	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0067662774	5.1419644	0.073464304	174.02925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10489822bin.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051791318	27.186163	0.97689945	2153.0393	0	0	0	0	0	0	0	0	0.022538403	22.759811	0.34544238	815.6229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020194273	0.4363135	0.44861904	971.172	0	0	0	0	0	0	0	0	0	0	0	0
GCA_003133285.1_20120500_P28_genomic	0	0	0	0	0	0	0	0	0.10515662	171.11516	1.080515	2415.111	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08944145	28.580751	0.8403788	2006.0245	0	0	0	0	0.113190174	218.91478	0.9648258	2292.328	0	0	0	0	0.070812	44.98831	0.6418936	1520.5789	0.07047557	0.83176965	0.49817166	1433.8217	0.18894969	279.71426	2.3905368	3863.4514	0.032262597	13.511407	0.2759514	561.00183	0	0	0	0	0.029224303	18.378582	0.20513609	416.99734	0	0	0	0	0.16145663	53.695705	2.5982594	5455.377	0	0	0	0	0.06301387	1.8996019	0.52944475	1067.0536	0.2167812	504.5482	2.9578836	5555.33	0.14699788	0.59871894	1.4671742	3282.2837	0	0	0	0	0	0	0	0	0	0	0	0	0.06028531	0.57450837	0.56987	1330.8134	0.18469861	273.9888	2.5543613	4683.5005	0.11105383	66.84046	1.0083005	2563.5164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14300114	221.75142	1.4438243	3213.9353	0	0	0	0
SRR2901746rbin.30	0	0	0	0	0	0	0	0	0.009673538	29.912493	0.120869294	270.1607	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010456303	53.22238	0.112737216	267.85233	0.07611097	1.411743	0.61597663	1794.9755	0.010909137	32.2692	0.121751	288.4154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03384965	0.33908427	0.3486898	814.2927	0	0	0	0	0.08006616	50.759388	0.78068715	1984.8293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068340845	67.66652	1.0166848	2400.492	0	0	0	0	0.08112453	0.5705684	1.7087786	3503.9617	0	0	0	0	0	0	0	0	0	0	0	0	0.06595601	47.719154	0.9334481	1999.3848	0	0	0	0	0	0	0	0
SRR5665213rbin.1	0	0	0	0	0	0	0	0	0.008340574	20.195354	0.09082012	202.99643	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
